ms_uri,source_id,record_id,site_name,country,state_or_province,location,crs,commodity,deposit_type
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__monchegorsk-njudaivench,https://doi.org/10.5382/econgeo.4950,Monchegorsk-Njudaivench,Monchegorsk-Njudaivench,Russia,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__santa-rita,https://doi.org/10.5382/econgeo.4950,Santa Rita,Santa Rita,Brazil,"","",EPSG:4326,"nickel,cobalt","Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__outokumpu-hautalampi-keretti,https://doi.org/10.5382/econgeo.4950,Outokumpu-Hautalampi (Keretti),Outokumpu-Hautalampi (Keretti),Finland,"","",EPSG:4326,"nickel,cobalt","Hydrothermal Ni,VMS"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__der-brochen,https://doi.org/10.5382/econgeo.4950,Der Brochen,Der Brochen,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__berong,https://doi.org/10.5382/econgeo.4950,Berong,Berong,Philippines,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-Oxide,Hydrous Mg silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__taganito,https://doi.org/10.5382/econgeo.4950,Taganito,Taganito,Philippines,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nkamouna-mada,https://doi.org/10.5382/econgeo.4950,Nkamouna-Mada,Nkamouna-Mada,Cameroon,"","",EPSG:4326,"nickel,cobalt","Oxide-Clay silicate,Oxide-clay silicate,Laterite,Oxide-Clay Silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marbridge-cubric,https://doi.org/10.5382/econgeo.4950,Marbridge-Cubric,Marbridge-Cubric,Canada,"","",EPSG:4326,nickel,"Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__junior-lake-vw,https://doi.org/10.5382/econgeo.4950,Junior Lake-VW,Junior Lake-VW,Canada,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Archean komatiite,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kliprivier,https://doi.org/10.5382/econgeo.4950,Kliprivier,Kliprivier,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__denison,https://doi.org/10.5382/econgeo.4950,Denison,Denison,Canada,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Impact-related,Sudbury Event"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__funter-bay,https://doi.org/10.5382/econgeo.4950,Funter Bay,Funter Bay,USA,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Associated with Wrangellia/Nikolai LIP?,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kaukua,https://doi.org/10.5382/econgeo.4950,Kaukua,Kaukua,Finland,"","",EPSG:4326,"cobalt,nickel","Layered Intrusive,Stratabound Contact-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__minago,https://doi.org/10.5382/econgeo.4950,Minago,Minago,Canada,"","",EPSG:4326,nickel,"Proterozoic komatiite,Proterozoic Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kumbuksinskoe,https://doi.org/10.5382/econgeo.4950,Kumbuksinskoe,Kumbuksinskoe,Russia,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ramu,https://doi.org/10.5382/econgeo.4950,Ramu,Ramu,PNG,"",POINT (145.20393333333334 -5.570766666666667),EPSG:4326,"cobalt,nickel","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__akanani,https://doi.org/10.5382/econgeo.4950,Akanani,Akanani,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cosmos-group,https://doi.org/10.5382/econgeo.4950,Cosmos Group,Cosmos Group,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-group-glencore,https://doi.org/10.5382/econgeo.4950,Sudbury Group (Glencore),Sudbury Group (Glencore),Canada,"",POINT (-80.79985 46.58103333333333),EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Impact-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sconi-south-greenvale,https://doi.org/10.5382/econgeo.4950,Sconi South-Greenvale,Sconi South-Greenvale,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-hydrous Mg silicate,Laterite,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gornostai,https://doi.org/10.5382/econgeo.4950,Gornostai,Gornostai,Kazakhstan,"","",EPSG:4326,nickel,"Laterite,Clay silicate-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kenbridge,https://doi.org/10.5382/econgeo.4950,Kenbridge,Kenbridge,Canada,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__koniambo,https://doi.org/10.5382/econgeo.4950,Koniambo,Koniambo,New Caledonia,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__selebi-north,https://doi.org/10.5382/econgeo.4950,Selebi North,Selebi North,Botswana,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niquelandia-codemin,https://doi.org/10.5382/econgeo.4950,Niquelândia-Codemin,Niquelândia-Codemin,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-clay silicate-oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kurnalpi-acra,https://doi.org/10.5382/econgeo.4950,Kurnalpi-Acra,Kurnalpi-Acra,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate-oxide,Clay silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__melba-flats-north-cuni-genets,https://doi.org/10.5382/econgeo.4950,Melba Flats (North Cuni-Genets),Melba Flats (North Cuni-Genets),Australia,"","",EPSG:4326,nickel,"Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__decar-baptiste,https://doi.org/10.5382/econgeo.4950,Decar-Baptiste,Decar-Baptiste,Canada,"","",EPSG:4326,nickel,"Fe-Ni alloy,Serpentinisation-related mineralisation,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__marcventures-brc,https://doi.org/10.5382/econgeo.4950,Marcventures-BRC,Marcventures-BRC,Philippines,"","",EPSG:4326,nickel,"Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gasquet-mountain,https://doi.org/10.5382/econgeo.4950,Gasquet Mountain,Gasquet Mountain,USA,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-thirsty,https://doi.org/10.5382/econgeo.4950,Mount Thirsty,Mount Thirsty,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__shaw-dome-hart,https://doi.org/10.5382/econgeo.4950,Shaw Dome-Hart,Shaw Dome-Hart,Canada,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lady-byron,https://doi.org/10.5382/econgeo.4950,Lady Byron,Lady Byron,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-Clay silicate,Oxide-Clay Silicate,Oxide-clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mt-keith-tailings,https://doi.org/10.5382/econgeo.4950,Mt Keith Tailings,Mt Keith Tailings,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean komatiite,Tailings,Archean Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__crocodile-river,https://doi.org/10.5382/econgeo.4950,Crocodile River,Crocodile River,South Africa,"","",EPSG:4326,nickel,"Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__miriam,https://doi.org/10.5382/econgeo.4950,Miriam,Miriam,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__spruce-road,https://doi.org/10.5382/econgeo.4950,Spruce Road,Spruce Road,USA,"",POINT (-91.7 47.83),EPSG:4326,nickel,"Magmatic Sulphide,Duluth Complex - Keweenawan LIP,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__montes-claros,https://doi.org/10.5382/econgeo.4950,Montes Claros,Montes Claros,Brazil,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Laterite,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__voisey-s-bay,https://doi.org/10.5382/econgeo.4950,Voisey's Bay,Voisey's Bay,Canada,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__haukiaho,https://doi.org/10.5382/econgeo.4950,Haukiaho,Haukiaho,Finland,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mountain-general-skaya,https://doi.org/10.5382/econgeo.4950,Mountain General'skaya,Mountain General'skaya,Russia,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gordonbrook-bungonia,https://doi.org/10.5382/econgeo.4950,Gordonbrook-Bungonia,Gordonbrook-Bungonia,Australia,"","",EPSG:4326,"cobalt,nickel","Oxide,Oxide?,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__bindura-trojan-shangani-hunter-s-road,https://doi.org/10.5382/econgeo.4950,Bindura (Trojan-Shangani-Hunter's Road),Bindura (Trojan-Shangani-Hunter's Road),Zimbabwe,"","",EPSG:4326,nickel,"Archean Komatiite,Archean komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tamarack-north,https://doi.org/10.5382/econgeo.4950,Tamarack North,Tamarack North,USA,"",POINT (-93.11959 46.67296),EPSG:4326,"nickel,cobalt","Duluth Complex - Keweenawan LIP,Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kaliapani,https://doi.org/10.5382/econgeo.4950,Kaliapani,Kaliapani,India,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Laterite,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rooderand-sedibelo,https://doi.org/10.5382/econgeo.4950,Rooderand (Sedibelo),Rooderand (Sedibelo),South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nachingwea-ntaka-hill,https://doi.org/10.5382/econgeo.4950,Nachingwea-Ntaka Hill,Nachingwea-Ntaka Hill,Tanzania,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__diggers,https://doi.org/10.5382/econgeo.4950,Diggers,Diggers,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__stanton,https://doi.org/10.5382/econgeo.4950,Stanton,Stanton,Australia,"","",EPSG:4326,"cobalt,nickel","Hydrothermal Ni,Sediment-hosted Stratiform Cu"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sudbury-lockerby-east,https://doi.org/10.5382/econgeo.4950,Sudbury-Lockerby East,Sudbury-Lockerby East,Canada,"",POINT (-81.38751111111111 46.42379722222222),EPSG:4326,nickel,"Magmatic Sulphide,Impact-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__baja-verapaz,https://doi.org/10.5382/econgeo.4950,Baja Verapaz,Baja Verapaz,Guatemala,"","",EPSG:4326,"cobalt,nickel","Laterite,Clay silicate-Oxide,Clay silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__las-mesas,https://doi.org/10.5382/econgeo.4950,Las Mesas,Las Mesas,Puerto Rico,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kambalda-tailings,https://doi.org/10.5382/econgeo.4950,Kambalda Tailings,Kambalda Tailings,Australia,"","",EPSG:4326,nickel,"Archean komatiite,Archean Komatiite,Tailings,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cerro-matoso,https://doi.org/10.5382/econgeo.4950,Cerro Matoso,Cerro Matoso,Colombia,"","",EPSG:4326,nickel,"Clay silicate-Hydrous Mg silicate-oxide,Laterite,Clay silicate-hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__niwest-murrin-north,https://doi.org/10.5382/econgeo.4950,NiWest-Murrin North,NiWest-Murrin North,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__punta-gorda,https://doi.org/10.5382/econgeo.4950,Punta Gorda,Punta Gorda,Cuba,"","",EPSG:4326,"nickel,cobalt","Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__gabanintha-ni-co-cu-zone-only,https://doi.org/10.5382/econgeo.4950,Gabanintha (Ni-Co-Cu zone only),Gabanintha (Ni-Co-Cu zone only),Australia,"","",EPSG:4326,"nickel,cobalt","Layered Intrusive,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lunges,https://doi.org/10.5382/econgeo.4950,Lunges,Lunges,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pandora-jv,https://doi.org/10.5382/econgeo.4950,Pandora JV,Pandora JV,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Layered Intrusive,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nama-a-c-d,https://doi.org/10.5382/econgeo.4950,Nama (A-C-D),Nama (A-C-D),Zambia,"","",EPSG:4326,"cobalt,nickel","Cu-Co-Ni,Hydrothermal Ni,Sediment-hosted Stratiform Cu"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-west-goongarrie-scotia,https://doi.org/10.5382/econgeo.4950,KNP West-Goongarrie: Scotia,KNP West-Goongarrie: Scotia,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide?,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__ahokkala,https://doi.org/10.5382/econgeo.4950,Ahokkala,Ahokkala,Finland,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kalumbila-enterprise,https://doi.org/10.5382/econgeo.4950,Kalumbila-Enterprise,Kalumbila-Enterprise,Zambia,"","",EPSG:4326,nickel,"Hydrothermal Ni,Sediment-hosted Stratiform Cu,Co-Ni-Cu"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vakkerlien,https://doi.org/10.5382/econgeo.4950,Vakkerlien,Vakkerlien,Norway,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__souker,https://doi.org/10.5382/econgeo.4950,Souker,Souker,Russia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Pechenga camp,Ferropicrite related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rormyrberget,https://doi.org/10.5382/econgeo.4950,Rörmyrberget,Rörmyrberget,Sweden,"","",EPSG:4326,"cobalt,nickel","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rooderand-platinum-australia,https://doi.org/10.5382/econgeo.4950,Rooderand (Platinum Australia),Rooderand (Platinum Australia),South Africa,"","",EPSG:4326,nickel,"Stratabound Stratiform Reef-type,Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lake-yindarlgooda,https://doi.org/10.5382/econgeo.4950,Lake Yindarlgooda,Lake Yindarlgooda,Australia,"","",EPSG:4326,nickel,"Laterite,Clay silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lake-innes-hurll-s-hill,https://doi.org/10.5382/econgeo.4950,Lake Innes (Hurll's Hill),Lake Innes (Hurll's Hill),Australia,"","",EPSG:4326,"nickel,cobalt","Clay silicate-oxide,Clay silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__serra-do-quatipuru,https://doi.org/10.5382/econgeo.4950,Serra do Quatipuru,Serra do Quatipuru,Brazil,"","",EPSG:4326,nickel,"Laterite,Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lake-johnston-maggie-hays,https://doi.org/10.5382/econgeo.4950,Lake Johnston-Maggie Hays,Lake Johnston-Maggie Hays,Australia,"","",EPSG:4326,"cobalt,nickel","Archean komatiite,Archean Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__vinberget,https://doi.org/10.5382/econgeo.4950,Vinberget,Vinberget,Sweden,"","",EPSG:4326,"nickel,cobalt","Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__manicani,https://doi.org/10.5382/econgeo.4950,Manicani,Manicani,Philippines,"","",EPSG:4326,nickel,"Laterite,Oxide,Oxide?"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__samapleu,https://doi.org/10.5382/econgeo.4950,Samapleu,Samapleu,Côte d'Ivoire,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mount-thirsty-mission-sill,https://doi.org/10.5382/econgeo.4950,Mount Thirsty-Mission Sill,Mount Thirsty-Mission Sill,Australia,"","",EPSG:4326,"cobalt,nickel","Proterozoic komatiite,Proterozoic Komatiite,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__everest-north-vygenhoek,https://doi.org/10.5382/econgeo.4950,Everest North-Vygenhoek,Everest North-Vygenhoek,South Africa,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kukes-krume-lure,https://doi.org/10.5382/econgeo.4950,Kukes-Krume-Lure,Kukes-Krume-Lure,Albania,"","",EPSG:4326,"nickel,cobalt","Laterite,Clay silicate-oxide-hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pomalaa-limonite,https://doi.org/10.5382/econgeo.4950,Pomalaa (Limonite),Pomalaa (Limonite),Indonesia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mayville,https://doi.org/10.5382/econgeo.4950,Mayville,Mayville,Canada,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__jacare,https://doi.org/10.5382/econgeo.4950,Jacaré,Jacaré,Brazil,"","",EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__dumont,https://doi.org/10.5382/econgeo.4950,Dumont,Dumont,Canada,"","",EPSG:4326,"nickel,cobalt","Archean Komatiite,Magmatic Sulphide,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__malaya-pana-north-reef-kiyevay,https://doi.org/10.5382/econgeo.4950,Malaya Pana-North Reef (Kiyevay),Malaya Pana-North Reef (Kiyevay),Russia,"","",EPSG:4326,nickel,"Layered Intrusive,Stratabound Stratiform Reef-type,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__knp-yerilla-jump-up-dam,https://doi.org/10.5382/econgeo.4950,KNP Yerilla: Jump-Up Dam,KNP Yerilla: Jump-Up Dam,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide-clay silicate,Oxide-Clay silicate,Laterite,Oxide-Clay Silicate"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cookes-creek-anomaly-hill,https://doi.org/10.5382/econgeo.4950,Cookes Creek-Anomaly Hill,Cookes Creek-Anomaly Hill,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Proterozoic komatiite,Proterozoic Komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__aguablanca,https://doi.org/10.5382/econgeo.4950,Aguablanca,Aguablanca,Spain,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__weda-bay,https://doi.org/10.5382/econgeo.4950,Weda Bay,Weda Bay,Indonesia,"","",EPSG:4326,nickel,"Oxide-Hydrous Mg silicate,Oxide-hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__nova-bollinger,https://doi.org/10.5382/econgeo.4950,Nova-Bollinger,Nova-Bollinger,Australia,"","",EPSG:4326,"nickel,cobalt","Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__kingash-verkhnekingashsky,https://doi.org/10.5382/econgeo.4950,Kingash-Verkhnekingashsky,Kingash-Verkhnekingashsky,Russia,"","",EPSG:4326,"nickel,cobalt","Siberian Traps LIP,Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pacific-highway,https://doi.org/10.5382/econgeo.4950,Pacific Highway,Pacific Highway,Australia,"","",EPSG:4326,"nickel,cobalt","Laterite,Oxide?,Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lainejaur-lainijaur,https://doi.org/10.5382/econgeo.4950,Lainejaur (Lainijaur),Lainejaur (Lainijaur),Sweden,"","",EPSG:4326,"cobalt,nickel","Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__backviken,https://doi.org/10.5382/econgeo.4950,Backviken,Backviken,Sweden,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mirror-harbor,https://doi.org/10.5382/econgeo.4950,Mirror Harbor,Mirror Harbor,USA,"",POINT (-136.30894 57.78501),EPSG:4326,nickel,"Small M-UM Intrusion-related,Associated with Wrangellia/Nikolai LIP?,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__lake-trist,https://doi.org/10.5382/econgeo.4950,Lake Trist,Lake Trist,PNG,"",POINT (146.75 -7.5),EPSG:4326,nickel,"Oxide-hydrous Mg silicate,Oxide-Hydrous Mg silicate,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__runnijoki,https://doi.org/10.5382/econgeo.4950,Runnijoki,Runnijoki,Russia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Small M-UM Intrusion-related"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__rio-tuba,https://doi.org/10.5382/econgeo.4950,Rio Tuba,Rio Tuba,Philippines,"","",EPSG:4326,nickel,"Hydrous Mg silicate-oxide,Laterite,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__cawse,https://doi.org/10.5382/econgeo.4950,Cawse,Cawse,Australia,"","",EPSG:4326,"nickel,cobalt","Oxide?,Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__tati-phoenix,https://doi.org/10.5382/econgeo.4950,Tati-Phoenix,Tati-Phoenix,Botswana,"","",EPSG:4326,nickel,"Small M-UM Intrusion-related,Magmatic Sulphide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__wildara-the-horn,https://doi.org/10.5382/econgeo.4950,Wildara-The Horn,Wildara-The Horn,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Archean Komatiite,Archean komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__mulga-rock-east-base-metals,https://doi.org/10.5382/econgeo.4950,Mulga Rock East (base metals),Mulga Rock East (base metals),Australia,"","",EPSG:4326,"cobalt,nickel","Unconformity-related Uranium,Hydrothermal Ni"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__sinarskoe,https://doi.org/10.5382/econgeo.4950,Sinarskoe,Sinarskoe,Russia,"","",EPSG:4326,"nickel,cobalt","Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide,Laterite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__pulot,https://doi.org/10.5382/econgeo.4950,Pulot,Pulot,Philippines,"","",EPSG:4326,"cobalt,nickel","Hydrous Mg silicate-Oxide,Laterite,Hydrous Mg silicate-oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__trough-well,https://doi.org/10.5382/econgeo.4950,Trough Well,Trough Well,Australia,"","",EPSG:4326,nickel,"Magmatic Sulphide,Proterozoic Komatiite,Proterozoic komatiite"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__red-flat-mountain,https://doi.org/10.5382/econgeo.4950,Red Flat Mountain,Red Flat Mountain,USA,"","",EPSG:4326,nickel,"Laterite,Hydrous Mg silicate-oxide,Hydrous Mg silicate-Oxide"
https://minmod.isi.edu/resource/site__10-5382-econgeo-4950__zimplats,https://doi.org/10.5382/econgeo.4950,Zimplats,Zimplats,Zimbabwe,"","",EPSG:4326,nickel,"Magmatic Sulphide,Stratabound Stratiform Reef-type,Layered Intrusive"
