ms_uri,source_id,record_id,country,location,crs,other_names,state_or_province,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__chernogorskoe-1668,https://doi.org/10.5382/econgeo.2018.4590,chernogorskoe__1668,Russia,"",EPSG:4326,"","",Chernogorskoe,"Palladium,Copper,Silver,Gold,Nickel,Rhodium,Tellurium,Cobalt,Platinum","Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__gai-gaiskoye-1673,https://doi.org/10.5382/econgeo.2018.4590,gai-gaiskoye__1673,Russia,"",EPSG:4326,"","",Gai (Gaiskoye),"Copper,Gold,Lead,Zinc,Tellurium,Indium,Silver",VMS
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__madneuli-georgia-1118,https://doi.org/10.5382/econgeo.2018.4590,madneuli-georgia__1118,Georgia,"",EPSG:4326,"","",Madneuli (Georgia),"Tellurium,Lead,Copper,Gold,Zinc,Selenium,Silver","Epithermal,High sulphidation"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__mount-washington-tailings-562,https://doi.org/10.5382/econgeo.2018.4590,mount-washington-tailings__562,Canada,"",EPSG:4326,"","",Mount Washington Tailings,"Silver,Tellurium,Copper,Gold","Epithermal,Tailings"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__tundrovskoe-1727,https://doi.org/10.5382/econgeo.2018.4590,tundrovskoe__1727,Russia,"",EPSG:4326,"","",Tundrovskoe,"Tellurium,Gold,Copper,Silver,Rhodium,Platinum,Nickel,Cobalt,Palladium","Layered Intrusive,Magmatic Sulphide,Stratabound Stratiform Reef-type"
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__verkhnee-1735,https://doi.org/10.5382/econgeo.2018.4590,verkhnee__1735,Russia,"",EPSG:4326,"","",Verkhnee,"Rhodium,Silver,Cobalt,Platinum,Tellurium,Copper,Gold,Palladium,Nickel",Magmatic Sulphide
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ak00023,https://mrdata.usgs.gov/deposit,AK00023,United States,POINT (-155.298105 59.897977),EPSG:4326,NA,Alaska,Pebble,"Copper,Rhenium,Gold,Molybdenum,platinum-group elements,Selenium,Tellurium",Porphyry Cu-Mo
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__az00029,https://mrdata.usgs.gov/deposit,AZ00029,United States,POINT (-110.708131 32.673332),EPSG:4326,NA,Arizona,San Manuel,"Copper,Gold,Silver,Tellurium,Molybdenum,Rhenium",Porphyry Cu-Mo
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__mt00007,https://mrdata.usgs.gov/deposit,MT00007,United States,"POINT (-112.511111 46.010482),POINT (-112.511696 46.012179)",EPSG:4326,NA,Montana,Butte,"Arsenic,Silver,Lead,Zinc,Tellurium,Cadmium,Copper,Gold,Nickel,Molybdenum,Rhenium,Bismuth,Manganese,Selenium,Sulfur","Porphyry Cu-Mo,porphyry Cu-Mo"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__mt00017,https://mrdata.usgs.gov/deposit,MT00017,United States,POINT (-112.522884 46.023087),EPSG:4326,"Butte-Anaconda District,NA,Butte District",Montana,"Butte District,Butte Mining District","Tellurium,Selenium,Bismuth,Copper,Manganese,Sulfur,Cadmium,Arsenic,Nickel,Lead,Silver,Zinc,Gold,Molybdenum,Rhenium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nm00013,https://mrdata.usgs.gov/deposit,NM00013,United States,"POINT (-108.070265 32.793831),POINT (-108.0771 32.79)",EPSG:4326,Santa Rita,New Mexico,Chino,"Molybdenum,Silver,Iron,Indium,Zinc,Lead,Copper,Gold,Rhenium,Tellurium","Calc-alkaline porphyry copper,Porphyry Cu,Skarn"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nm00022,https://mrdata.usgs.gov/deposit,NM00022,United States,POINT (-105.760425 34.225133),EPSG:4326,"Gallinas-Red Cloud,Iron Mountain,Gallinas,Red Cloud,Corona",New Mexico,Gallinas Mountains District,"Tellurium,Molybdenum,Asbestos,Gold,Iron,Silver,Thorium,Copper,Lead,rare earth elements,Zinc,Uranium",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nm00026,https://mrdata.usgs.gov/deposit,NM00026,United States,POINT (-108.357082 32.534762),EPSG:4326,"Cow Spring,Saddle Mountain,Kithill",New Mexico,White Signal District,"Uranium,Zinc,Niobium,Mica,Gold,Lead,rare earth elements,Silver,Bismuth,Thorium,Tellurium,Beryllium,Tantalum,Radium,Copper",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__nv00125,https://mrdata.usgs.gov/deposit,NV00125,United States,POINT (-115.032866 39.250617),EPSG:4326,Ruth,Nevada,Ely-Robinson,"Silver,Platinum,Gold,Palladium,Tungsten,Tellurium,Zinc,Manganese,Lead,Molybdenum,Rhenium,Copper",Porphyry Cu
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ut00011,https://mrdata.usgs.gov/deposit,UT00011,United States,"POINT (-112.1911 40.5081),POINT (-112.174282 40.521488)",EPSG:4326,Kennecott Copper,Utah,Bingham,"Selenium,Tellurium,Silver,Arsenic,Uranium,Titanium,Lead,Copper,Gold,Indium,platinum-group elements,Zinc,Rhenium,Molybdenum","Calc-alkaline porphyry copper,Distal disseminated silver-gold,Porphyry Cu,Replacement polymetallic,Skarn"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-deposit__ut00017,https://mrdata.usgs.gov/deposit,UT00017,United States,"POINT (-112.139772 40.536199),POINT (-112.1407 40.5339)",EPSG:4326,"NA,West Mountain",Utah,"Bingham district,Bingham District","Rhenium,Gold,Selenium,Uranium,Molybdenum,Copper,Tellurium,Zinc,Titanium,Lead,Indium,platinum-group elements,Silver,Arsenic",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-major-deposits__1026,https://mrdata.usgs.gov/major-deposits,1026,Canada,POINT (-79 48.2667),EPSG:4326,"","",Horne (HorneQuemont),"Gold,Zinc,Tellurium,Silver,Selenium,Copper","Bimodal felsic VMS,Bimodal-mafic VMS,Felsic-siliciclastic VMS,Hydrothermal,Mafic-siliciclastic VMS"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000407,https://mrdata.usgs.gov/mrds,10000407,United States,POINT (-150.49642 59.51143),EPSG:4326,"Bear,Surprise",Alaska,Goyne,"Silver,Gold,Tellurium,Lead",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000933,https://mrdata.usgs.gov/mrds,10000933,United States,POINT (-149.40769 61.77844),EPSG:4326,Willow Creek Mines Inc,Alaska,Lucky Shot,"Gold,Tellurium,Copper,Lead,Zinc",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000940,https://mrdata.usgs.gov/mrds,10000940,United States,POINT (-149.29658 61.7915),EPSG:4326,"",Alaska,Independence,"Silver,Tellurium,Arsenic,Lead,Tungsten,Copper,Gold,Zinc,Molybdenum",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000945,https://mrdata.usgs.gov/mrds,10000945,United States,POINT (-149.30158 61.81067),EPSG:4326,"Miller-Newman,Newman and Miller",Alaska,Schroff-O'Neil,"Gold,Tellurium,Zinc,Copper,Lead",Mesozonal orogenic gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000948,https://mrdata.usgs.gov/mrds,10000948,United States,POINT (-149.24352 61.82456),EPSG:4326,"Fern Gold Leasing Co,Fern,Bartholf-Isaacs,Fern Gold Mining Co,Marmot,Goodell",Alaska,Fern,"Gold,Lead,Tellurium,Tungsten","Alkalic epithermal gold ± Ag,Mesozonal orogenic gold,Oxidized intrusion- related gold,Reduced intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002231,https://mrdata.usgs.gov/mrds,10002231,United States,POINT (-137.09099 58.4936),EPSG:4326,"",Alaska,Unnamed (south of Finger Glacier),"Tellurium,Nickel,Copper,Titanium,Silver,Lead","U-M intrusion nickel-copper- PGE,U-M layered intrusion iron-titanium- vanadium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002295,https://mrdata.usgs.gov/mrds,10002295,United States,POINT (-160.5763 55.22534),EPSG:4326,Choumagin,Alaska,Shumagin,"Lead,Zinc,Gold,Mercury,Silver,Copper,Arsenic,Tellurium","Alkalic epithermal gold ± Ag,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Low-sulfidation (LS) epither- mal gold-silver,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002968,https://mrdata.usgs.gov/mrds,10002968,United States,POINT (-147.16406 65.08857),EPSG:4326,"",Alaska,Charles,"Tellurium,Arsenic,Silver,Zinc,Bismuth,Copper,Lead,Antimony,Gold","Alkalic epithermal gold ± Ag,Vein polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002997,https://mrdata.usgs.gov/mrds,10002997,United States,POINT (-147.39907 65.08468),EPSG:4326,"",Alaska,Wolf Creek,"Tellurium,Gold,Bismuth",Fluvial placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008720,https://mrdata.usgs.gov/mrds,10008720,United States,POINT (-105.3875 40.12722),EPSG:4326,"Jimtown,Central",Colorado,Jamestown District,"Tellurium,Lead,Uranium,Molybdenum,Fluorine-Fluorite,Silver,Tungsten,Gold,Copper",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009212,https://mrdata.usgs.gov/mrds,10009212,United States,POINT (-108.45256 31.82125),EPSG:4326,"Owl,Norton,Gold Acre Group of Eight Claims Is Unpatented,Monrania,Hardscrabble Mine,Patented Claims of the Hardscrabble Group,Ridgewood,Patented Claims of the Ridgewood Group,Martin,Silver LakeHardscrabble",New Mexico,Gold Hill Mine,"Zinc,Gold,Bismuth,Tellurium,Silver,Lead,Copper",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009213,https://mrdata.usgs.gov/mrds,10009213,United States,POINT (-106.51612 32.35069),EPSG:4326,"Sunrise Mine,Texas Canyon Mine,Sunrise Group,Texas Canyon Group,Texas Mine",New Mexico,Texas Main Mine,"Tellurium,Silver,Copper,Bismuth,Molybdenum,Barium-Barite,Gold","Alkalic epithermal gold ± Ag,Vein five-element"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009217,https://mrdata.usgs.gov/mrds,10009217,United States,POINT (-105.18388 36.62976),EPSG:4326,"Azurite,Mountain Lion,Aztec Extension,ClaimsAztec,Nancy Hawks,Aztec Reservation,Rosita",New Mexico,Aztec Mine,"Copper,Lead,Bismuth,Tellurium,Silver,Gold","Alkalic epithermal gold ± Ag,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Low-sulfidation (LS) epither- mal gold-silver"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009638,https://mrdata.usgs.gov/mrds,10009638,United States,POINT (-158.16989 65.04945),EPSG:4326,"",Alaska,Fortyseven Creek,"Gold,Antimony,Tellurium,Silver,Tungsten","Fluvial placer tungsten,Greisen tungsten- molybdenum±Bi"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009936,https://mrdata.usgs.gov/mrds,10009936,United States,POINT (-106.56529 32.45624),EPSG:4326,"Jim Fisk Mine,Rickardite Claim,Jim Fisk Claim",New Mexico,Rickardite Mine,"Silver,Copper,Tellurium,Lead,Zinc","Non-sulfide zinc-lead ± Mn,Replacement zinc-lead,Supergene zinc"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011672,https://mrdata.usgs.gov/mrds,10011672,United States,POINT (-105.27445 37.61613),EPSG:4326,"3,Last Chance No",Colorado,Last Chance Placer,"Gold,Tellurium",Fluvial placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10011673,https://mrdata.usgs.gov/mrds,10011673,United States,POINT (-105.4864 37.5903),EPSG:4326,Courthouse vein system,Colorado,McMillan Group,"Gold,Tellurium,Copper,Bismuth,Silver","Alkalic epithermal gold ± Ag,Vein five-element"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012537,https://mrdata.usgs.gov/mrds,10012537,United States,POINT (-106.13366 38.29973),EPSG:4326,"",Colorado,Hortense Mine,"Zinc,Silver,Tellurium,Arsenic,Lead,Copper,Gold","Alkalic epithermal gold ± Ag,Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Vein polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012538,https://mrdata.usgs.gov/mrds,10012538,United States,POINT (-106.1356 38.29918),EPSG:4326,Empress Josephine and Boss Mammoth Claims,Colorado,Empress Josephine Mine,"Tellurium,Silver,Copper,Lead,Zinc,Gold,Manganese","Intermediate- sulfidation (IS) epithermal silver-gold ± Zn, Pb, Cu, Sn, Mn,Orogenic silver-lead- zinc-copper- antimony,Vein polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012591,https://mrdata.usgs.gov/mrds,10012591,United States,POINT (-105.33723 36.74143),EPSG:4326,"",New Mexico,Independence Mine,"Silver,Gold,Tellurium,Copper",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012993,https://mrdata.usgs.gov/mrds,10012993,United States,POINT (-106.56029 32.43457),EPSG:4326,"Ben Nevis,Claims Patented In 1911,Maggie Dodd,King Soloman",New Mexico,Ben Nevis Mine,"Zinc,Tellurium,Silver,Lead,Copper,Bismuth",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012996,https://mrdata.usgs.gov/mrds,10012996,United States,POINT (-106.58613 32.45235),EPSG:4326,"",New Mexico,Excelsior Mine,"Silver,Zinc,Bismuth,Lead,Copper,Tellurium","Replacement copper,Replacement polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10012997,https://mrdata.usgs.gov/mrds,10012997,United States,POINT (-106.55835 32.45763),EPSG:4326,"s,Hilltop Nos,2 To 9,ClaimsHilltop,Eureka Mine 1900",New Mexico,Hilltop Mine,"Tellurium,Gold,Silver,Copper,Lead,Zinc",Replacement polymetallic
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013140,https://mrdata.usgs.gov/mrds,10013140,United States,POINT (-106.82868 38.41722),EPSG:4326,"Patented Claim,Denver City,Ms 11792",Colorado,Denver City Mine,"Silver,Copper,Tellurium,Selenium,Gold,Zinc,Lead",Bimodal felsic VMS
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013145,https://mrdata.usgs.gov/mrds,10013145,United States,POINT (-106.85368 38.43111),EPSG:4326,"MS 9125,MS 17455,Horse Shoe,Modoc,Belle Valaisane,MS 17122,Lucky Strike,Only Chance,Patented Claims,MS 13897,Mammoth",Colorado,Lucky Strike Mine,"Silver,Gold,Tellurium,Copper,Zinc",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013249,https://mrdata.usgs.gov/mrds,10013249,United States,POINT (-107.00729 38.34306),EPSG:4326,"Good Hope,Mammoth Chimney,Good Hope Mine",Colorado,Mammoth Good Hope Mine,"Tellurium,Zinc,Silver,Sulfur,Bismuth,Arsenic,Antimony,Copper,Vanadium,Gold","Alkalic epithermal gold ± Ag,Vein polymetallic"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013908,https://mrdata.usgs.gov/mrds,10013908,United States,POINT (-108.4634 31.84431),EPSG:4326,"Wood Mine,Russell Mine,Barney Mine",New Mexico,Buckhorn Mine,"Gold,Silver,Tellurium,Zinc,Bismuth,Copper,Lead",Replacement gold-silver
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013986,https://mrdata.usgs.gov/mrds,10013986,United States,POINT (-105.48946 37.58058),EPSG:4326,"Dividend,Unpatented Claims,Keystone,Courthouse Vein System,Eagle Plume,Jessie Mae,Invincible",Colorado,Coronado Group,"Gold,Tellurium,Silver,Copper",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014090,https://mrdata.usgs.gov/mrds,10014090,United States,POINT (-107.50313 37.72279),EPSG:4326,"MS 11691b,MS 8705,Gold Bug,C,Kankakee,L,Gold Nugget,MS 12152,Good Hope,MS 14205,Robertson,Wonder,El Dorado,Patented Claims,MS 11327,MS 12224,Anaconda,Little Giant,J,X,MS 15263,MS 12309,I,Montezuma,Gold Bug Mill Site,MS 9145,Eclipse,MS 11691a,Ferris Heretofore Ptarmigan,Repeal,Great Western,Bonita,Bear Creek District,MS 7764,MS 16686,Scott",Colorado,Beartown District,"Antimony,Zinc,Tellurium,Lead,Gold,Copper,Silver",Alkalic epithermal gold ± Ag
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014092,https://mrdata.usgs.gov/mrds,10014092,United States,POINT (-107.53396 37.71557),EPSG:4326,"Ms 11327,Patented Claim,Bonita",Colorado,Golden Shear Mine,"Copper,Zinc,Silver,Lead,Tellurium,Gold,Antimony",Alkalic epithermal gold ± Ag
