ms_uri,GroupID
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10224505,GROUP243
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10306002,GROUP244
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10276254,GROUP245
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002199,GROUP246
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10100253,GROUP247
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10055376,GROUP248
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10078712,GROUP249
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10138628,GROUP250
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10080871,GROUP251
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033295,GROUP252
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233788,GROUP253
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-2018-4590__funter-bay-2105,GROUP253
https://minmod.isi.edu/resource/site__doi-org-10-5382-econgeo-4950__funter-bay,GROUP253
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233628,GROUP254
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10144523,GROUP255
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001798,GROUP256
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10119380,GROUP257
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10195681,GROUP258
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221499,GROUP259
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10016084,GROUP260
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10216472,GROUP261
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299283,GROUP262
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008507,GROUP263
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10290434,GROUP264
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10257873,GROUP265
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221297,GROUP266
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10085460,GROUP267
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096418,GROUP268
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185779,GROUP269
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136872,GROUP270
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10288876,GROUP271
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039579,GROUP272
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10255248,GROUP273
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10056247,GROUP274
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033761,GROUP275
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10248929,GROUP276
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10226307,GROUP277
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002277,GROUP278
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067585,GROUP279
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070298,GROUP280
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000027,GROUP281
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185579,GROUP282
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048509,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221955",GROUP283
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10093102,GROUP284
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60001640,GROUP285
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10129028,GROUP286
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10211019,GROUP287
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000752,GROUP288
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067536,GROUP289
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10149641,GROUP290
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070517,GROUP291
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233951,GROUP292
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307843,GROUP293
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10266977,GROUP294
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070547,GROUP295
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10176823,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043185,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033293",GROUP296
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10190980,GROUP297
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021966,GROUP298
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10071572,GROUP299
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067769,GROUP300
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096238,GROUP301
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307864,GROUP302
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197407,GROUP303
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10176940,GROUP304
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126743,GROUP305
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10299417,GROUP306
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308251,GROUP307
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10021001,GROUP308
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10233798,GROUP309
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070555,GROUP310
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000949,GROUP311
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10094086,GROUP312
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067834,GROUP313
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185050,GROUP314
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033078,GROUP315
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002215,GROUP316
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10109596,GROUP317
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009061,GROUP318
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__60000902,GROUP319
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10046737,GROUP320
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033088,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201736,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10009227",GROUP321
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136194,GROUP322
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048658,GROUP323
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067566,GROUP324
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048507,GROUP325
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227685,GROUP326
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173743,GROUP327
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10143929,GROUP328
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067829,GROUP329
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10221071,GROUP330
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308613,GROUP331
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002264,GROUP332
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10234166,GROUP333
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136561,GROUP334
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10305029,GROUP335
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10201620,GROUP336
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155993,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048604",GROUP337
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136423,GROUP338
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10275126,GROUP339
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070522,GROUP340
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10293984,GROUP341
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10209728,GROUP342
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282764,GROUP343
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10208933,GROUP344
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10038079,GROUP345
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073446,GROUP346
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067848,GROUP347
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307853,GROUP348
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10075511,GROUP349
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048258,GROUP350
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098337,GROUP351
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237695,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067592",GROUP352
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067854,GROUP353
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177995,GROUP354
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10282433,GROUP355
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307811,GROUP356
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10220596,GROUP357
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10276643,GROUP358
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137230,GROUP359
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10147791,GROUP360
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10150868,GROUP361
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101452,GROUP362
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068224,GROUP363
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298453,GROUP364
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10039042,GROUP365
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098463,GROUP366
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274122,GROUP367
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10146828,GROUP368
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10077302,GROUP369
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096890,GROUP370
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307852,GROUP371
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070521,GROUP372
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10290021,GROUP373
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10244805,GROUP374
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196883,GROUP375
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185564,GROUP376
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10227674,GROUP377
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10154540,GROUP378
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10245332,GROUP379
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308482,GROUP380
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033300,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10200984",GROUP381
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10008229,GROUP382
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128929,GROUP383
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067866,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10192030",GROUP384
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152678,GROUP385
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105938,GROUP386
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10081164,GROUP387
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067568,GROUP388
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10014642,GROUP389
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036803,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10156501",GROUP390
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10300772,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10155519",GROUP391
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073174,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10126144",GROUP392
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096235,GROUP393
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10118935,GROUP394
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10286332,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10116722,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10237878",GROUP395
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10187742,GROUP396
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10271757,GROUP397
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10052679,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10128703",GROUP398
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10147263,GROUP399
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10251074,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067827",GROUP400
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070557,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096243",GROUP401
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079753,GROUP402
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185964,GROUP403
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022803,GROUP404
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10259462,GROUP405
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10177323,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10052680",GROUP406
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10010086,GROUP407
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096237,GROUP408
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10124157,GROUP409
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10400362,GROUP410
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112093,GROUP411
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067533,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10079755",GROUP412
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033280,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10225466",GROUP413
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091053,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10166819",GROUP414
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173667,GROUP415
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10080127,GROUP416
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152376,GROUP417
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067833,GROUP418
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033242,GROUP419
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10101451,GROUP420
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178797,GROUP421
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10197594,GROUP422
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10073450,GROUP423
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10250069,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043728",GROUP424
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10274695,GROUP425
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070524,GROUP426
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10098091,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10091730,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022033,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10088454",GROUP427
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10196010,GROUP428
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002283,GROUP429
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185825,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002603",GROUP430
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10015284,GROUP431
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10123051,GROUP432
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067570,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10185938",GROUP433
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048505,GROUP434
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10033287,GROUP435
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067584,GROUP436
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10068227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10041303,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10252980",GROUP437
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002228,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10308915,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002227,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10112920",GROUP438
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10298546,GROUP439
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105493,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10178416",GROUP440
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10002386,GROUP441
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10096578,GROUP442
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067864,GROUP443
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070516,GROUP444
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10284265,GROUP445
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10022646,GROUP446
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10032265,GROUP447
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10048508,GROUP448
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301128,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10301144",GROUP449
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152483,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10053169",GROUP450
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10173986,GROUP451
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10043140,GROUP452
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10040180,GROUP453
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10013296,GROUP454
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10000360,GROUP455
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10036943,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10277401",GROUP456
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067590,GROUP457
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10184670,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10067530",GROUP458
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10265769,GROUP459
"https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10105495,https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10145484",GROUP460
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10070548,GROUP461
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10307860,GROUP462
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10276384,GROUP463
