ms_uri,source_id,record_id,country,state_or_province,other_names,location,crs,site_name,commodity,deposit_type
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134684,https://mrdata.usgs.gov/mrds,10134684,South Africa,"","",POINT (29.16814 -26.46328),EPSG:4326,Kinross,"platinum-group elements,Silver,Gold","Iron oxide gold,Paleoplacer gold ± uranium,Supergene gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10134855,https://mrdata.usgs.gov/mrds,10134855,South Africa,"",Brakpan Refinery,POINT (28.03475 -26.16331),EPSG:4326,Brakpan Ref-Western Pt.,"platinum-group elements,Gold",Fluvial placer PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135090,https://mrdata.usgs.gov/mrds,10135090,New Zealand,"","",POINT (174.81492 -36.91325),EPSG:4326,Auckland Operation,"platinum-group elements,Gold,Silver","Fluvial placer PGE,U-M layered intrusion PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10135523,https://mrdata.usgs.gov/mrds,10135523,United States,Oregon,Greenback Consolidated,POINT (-123.31615 42.64422),EPSG:4326,Columbia Placer,"platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136331,https://mrdata.usgs.gov/mrds,10136331,United States,Alaska,"",POINT (-161.13113 65.5555),EPSG:4326,Split Creek Lode,"Lead,Copper,platinum-group elements,Silver,Gold,Zinc",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136382,https://mrdata.usgs.gov/mrds,10136382,United States,Alaska,"",POINT (-143.05841 64.98006),EPSG:4326,Mount Sorenson,"Nickel,Chromium,Cobalt,Asbestos,platinum-group elements","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136589,https://mrdata.usgs.gov/mrds,10136589,United States,Alaska,"",POINT (-146.33165 63.32215),EPSG:4326,Eureka Glacier,"Gold,Nickel,Chromium,Copper,platinum-group elements,Silver","Arc U-M intru- sion nickel- copper-PGE,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136621,https://mrdata.usgs.gov/mrds,10136621,United States,Alaska,"",POINT (-147.81946 63.01711),EPSG:4326,Sweet Glory Claims,"platinum-group elements,Gold","Epizonal orogenic gold,Fluvial placer gold,Hypozonal orogenic gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136634,https://mrdata.usgs.gov/mrds,10136634,United States,Alaska,"",POINT (-161.90573 61.8076),EPSG:4326,Willow Creek Mine,"Gold,platinum-group elements,Silver",""
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136662,https://mrdata.usgs.gov/mrds,10136662,United States,Alaska,"",POINT (-157.68598 59.69435),EPSG:4326,Kemuk Mountain,"platinum-group elements,Titanium,Iron","Arc U-M intrusion titanium- vanadium,Magnetite- dominant IOA,U-M layered intrusion iron-titanium- vanadium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136851,https://mrdata.usgs.gov/mrds,10136851,United States,Alaska,"Arolic Dredging Comapny,Kow Kow Mining Company,1-2 Above,Tupper Thompson,Discovery,Clendon Company,1-2 Below,George Weitrick,Nos",POINT (-161.44992 59.47007),EPSG:4326,Kowkow Creek,"platinum-group elements,Gold",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136872,https://mrdata.usgs.gov/mrds,10136872,United States,Alaska,"Minerva,Michele,Black Jack,Finale,Minnehaha,Even Number,Suzanne,Junction,Olds,Denby,Magnetite",POINT (-133.77087 57.98865),EPSG:4326,Port Snettisham,"Calcium,Cobalt,Aluminum,Sulfur,Iron,Magnesite,platinum-group elements,Titanium,Vanadium,Phosphorus-Phosphates,Silica","Anorthosite massif titanium,Arc U-M intrusion titanium- vanadium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136889,https://mrdata.usgs.gov/mrds,10136889,United States,Alaska,"",POINT (-161.88964 61.8746),EPSG:4326,Disappointment Mine,"Gold,platinum-group elements",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136985,https://mrdata.usgs.gov/mrds,10136985,United States,Alaska,Hall Cove,POINT (-131.37234 54.93784),EPSG:4326,"Hall Cove Duke Island,Hall Cove","platinum-group elements,Chromium,Nickel,Copper,Iron","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10136990,https://mrdata.usgs.gov/mrds,10136990,United States,Alaska,"Discovery Claim,Peter Roeser,James Ryan,Harold and Judith Culver,1-3 Above Disocovery Claim,Wilkins,Smith and Danielson,Charles Danielson,Nos",POINT (-161.12271 59.41867),EPSG:4326,Bear Creek,"Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137112,https://mrdata.usgs.gov/mrds,10137112,United States,Alaska,"",POINT (-144.76238 63.16278),EPSG:4326,Ruby Gulch,"platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137150,https://mrdata.usgs.gov/mrds,10137150,United States,Alaska,"",POINT (-161.42633 59.54367),EPSG:4326,Snow Gulch,"Gold,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137165,https://mrdata.usgs.gov/mrds,10137165,United States,Alaska,"",POINT (-156.96689 63.22583),EPSG:4326,Mount Hurst,"platinum-group elements,Chromium,Iron,Magnesite","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10137174,https://mrdata.usgs.gov/mrds,10137174,United States,Alaska,"",POINT (-146.08464 63.34406),EPSG:4326,Broxson Gulch Ultramafic,"Asbestos,Copper,Silver,Cobalt,platinum-group elements,Nickel","Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10139747,https://mrdata.usgs.gov/mrds,10139747,United States,California,"",POINT (-119.81288 37.61023),EPSG:4326,Devils Gulch,"platinum-group elements,Cobalt,Nickel,Tin","Mesozonal orogenic gold,Vein cobalt ± Ni"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10140856,https://mrdata.usgs.gov/mrds,10140856,United States,California,"",POINT (-122.28249 40.37566),EPSG:4326,Cottonwood Creek,"Gold,platinum-group elements","Epizonal orogenic gold,Fluvial placer gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141664,https://mrdata.usgs.gov/mrds,10141664,United States,California,"",POINT (-122.3169 41.04705),EPSG:4326,Castella,"Gold,platinum-group elements","Epizonal orogenic gold,Fluvial placer gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10141776,https://mrdata.usgs.gov/mrds,10141776,United States,California,"",POINT (-122.8928 40.36155),EPSG:4326,Platina,"Gold,platinum-group elements","Epizonal orogenic gold,Fluvial placer PGE,Fluvial placer gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142066,https://mrdata.usgs.gov/mrds,10142066,United States,Colorado,Unknown,POINT (-106.59873 40.76077),EPSG:4326,Bear Creek,"platinum-group elements,Copper","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,Impact U-M intrusion nickel- copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10142301,https://mrdata.usgs.gov/mrds,10142301,Italy,"","",POINT (9.20204 45.46556),EPSG:4326,(Facility) Milano Refinery,"Silver,Gold,platinum-group elements","Fluvial placer PGE,Ophiolite nickel-copper-PGE,U-M layered intrusion PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10146618,https://mrdata.usgs.gov/mrds,10146618,United States,Massachusetts,"Glines,Rhodes Inc",POINT (-71.33527 42.00418),EPSG:4326,"Glines & Rhodes Inc.,Glines & Rhodes Refin.--Plainville","platinum-group elements,Silver,Gold","Shoreline placer gold,U-M layered intrusion PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10148730,https://mrdata.usgs.gov/mrds,10148730,United States,Montana,"",POINT (-110.0508 45.44992),EPSG:4326,Picket Pin,platinum-group elements,U-M layered intrusion PGE
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10152624,https://mrdata.usgs.gov/mrds,10152624,United States,Oregon,"North Fork Placer,Boulder Placer Claims",POINT (-118.71796 44.97545),EPSG:4326,"North Fork Placers,North Fork Placer","Gold,platinum-group elements,Mercury","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157364,https://mrdata.usgs.gov/mrds,10157364,Canada,Ontario,"Stobie,Frood-Stobie",POINT (-81.99421 46.53829),EPSG:4326,"Stobie Mine,Stobie","Silver,Cobalt,Gold,Copper,Nickel,platinum-group elements,Platinum,Palladium","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10157777,https://mrdata.usgs.gov/mrds,10157777,Canada,Manitoba,"Pipe Mine,Pipe 2",POINT (-98.16268 55.49176),EPSG:4326,Pipe Underground,"Cobalt,Palladium,platinum-group elements,Nickel,Silver,Platinum,Gold","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158064,https://mrdata.usgs.gov/mrds,10158064,Canada,Ontario,No Alternate Names,POINT (-81.45949 46.37859),EPSG:4326,Totten Mine,"Silver,Copper,platinum-group elements,Palladium,Gold,Platinum,Nickel,Cobalt","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158181,https://mrdata.usgs.gov/mrds,10158181,Canada,Ontario,No Alternative Names,POINT (-81.86231 46.56669),EPSG:4326,"Garson Mine,No Alternative Names","Silver,Copper,platinum-group elements,Cobalt,Gold,Nickel","Impact U-M intrusion nickel- copper-PGE,Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158290,https://mrdata.usgs.gov/mrds,10158290,Canada,Ontario,No Alternate Names,POINT (-81.29979 46.63939),EPSG:4326,Strathcona Mine,"Platinum,platinum-group elements,Copper,Silver,Gold,Palladium,Nickel,Cobalt","Komatiite nickel-copper-PGE,U-M conduit nickel-copper- PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158703,https://mrdata.usgs.gov/mrds,10158703,United States,California,"",POINT (-120.70633 39.26049),EPSG:4326,Blue Canyon,"Gold,platinum-group elements","Epizonal orogenic gold,Fluvial placer gold,Oxidized intrusion- related gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158793,https://mrdata.usgs.gov/mrds,10158793,South Africa,"","",POINT (27.48475 -25.67993),EPSG:4326,(Facility) Western Smelter,"platinum-group elements,Nickel","Black shale nickel ± Mo- PGE,Komatiite nickel-copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10158923,https://mrdata.usgs.gov/mrds,10158923,Algeria,"","",POINT (5.00157 22.99991),EPSG:4326,Hoggar,"platinum-group elements,Uranium","Albitite-hosted uranium,Calcrete uranium,Carbonate uranium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159244,https://mrdata.usgs.gov/mrds,10159244,Algeria,"","",POINT (3.0018 36.66592),EPSG:4326,La Bouzaria,"Lead,platinum-group elements","Irish-type sediment- hosted zinc- lead,Residual placer lead,Supergene lead"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159256,https://mrdata.usgs.gov/mrds,10159256,Algeria,"","",POINT (4.50156 22.66663),EPSG:4326,Silet,platinum-group elements,"Anorthosite conduit nickel- copper-PGE,Fluvial placer PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10159623,https://mrdata.usgs.gov/mrds,10159623,South Africa,"",Spring Refinery,POINT (25.75149 -27.16329),EPSG:4326,"(Facility) Springs Refinery-Impala,Spring Refinery","platinum-group elements,Copper,Nickel,Gold","Impact U-M intrusion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160424,https://mrdata.usgs.gov/mrds,10160424,United States,Alaska,"Nos,Salcha River,Caribou Creek Disc,1 Above Disc,1 Below Ll,Swamp Fraction,4-6 Below,3-4 Above Caribou,7 Below,1 Below Disc,Marshall Assn,No,7 Above",POINT (-145.68617 64.7039),EPSG:4326,"Salcha River,Caribou Creek","Gold,Silver,Tin,Tungsten,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160854,https://mrdata.usgs.gov/mrds,10160854,United States,Alaska,Goodnews Beach Placer,POINT (-161.84159 59.02705),EPSG:4326,Goodnews Bay Mining Co.,"Silver,Chromium,platinum-group elements,Gold","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160866,https://mrdata.usgs.gov/mrds,10160866,United States,Alaska,"",POINT (-146.05333 63.23245),EPSG:4326,Fish Lake,"platinum-group elements,Copper,Nickel","Anorthosite conduit nickel- copper-PGE,Arc U-M intru- sion nickel- copper-PGE,U-M conduit nickel-copper- PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10160893,https://mrdata.usgs.gov/mrds,10160893,United States,Alaska,"",POINT (-160.72112 62.84265),EPSG:4326,Anvik River,"platinum-group elements,Gold","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161024,https://mrdata.usgs.gov/mrds,10161024,United States,Alaska,"Bill,Ace 2-3 See,1 See,BLM 58991,O K 2,U,Pat 50640255,Ed,Ms 2223,Rex 1-12 See,4-5,Pat 50640251,Ms 2206,C,s Dream 1-2,7-8 See,s Dream 3-7 See,BLM 57340,4,Ms 2207,s Dream 1-2 See,North Star,Hope 2 See,7,Al,Volcan 3,Allah 4-14 See,Alaska Iron Co,Ms 2205,6-8 See,Vulcan 1-3,s Dream 2-3,5,Banfield,2 See,Wotan 1,Duce,Cal,6,7 See,5-8 See,Venus 1-3,6-7 See,5 See,BLM 58766,N,Mare 8 See,Pat 50640252,I 1-3 See,Quebec Metallurgical Industries",POINT (-135.89712 59.41535),EPSG:4326,"Alaska Iron Co.,Klukwan","Iron,Titanium,platinum-group elements",U-M layered intrusion iron-titanium- vanadium
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161029,https://mrdata.usgs.gov/mrds,10161029,United States,Alaska,"1-2,Cayak No,1,Airport,A-P 2 Claim",POINT (-142.49407 60.07935),EPSG:4326,Yakataga River,"Gold,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161070,https://mrdata.usgs.gov/mrds,10161070,United States,Alaska,"Bonanza Creek,Nugget Creek,Mary Lou Gulch,New York Alaska Gold Dredging Corp,Bear Creek,Myrtle Creek,Nyac,Cale Creek,Shovel Gulch,East Fork,Tuluksak River,Shamrock Creek,California Creek,Happy Gulch,Granite Creek,Slate Creek,Spruce Creek",POINT (-159.94453 61.00492),EPSG:4326,Tuluksak Dredges,"Silver,platinum-group elements,Gold","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161075,https://mrdata.usgs.gov/mrds,10161075,United States,Alaska,"Cape Fairweather Co,Cook,Orton,S,P,WilliamsPreto Association,Ruby Sand Mining Co,M,Preto Association,Owens Group,Herrington,14b,K,Burbank,Kerwin,16a,Miller,56 Claims,Spurgon Group,Barneby,10b,Ayers Group,Placer Mining Co,Wheelock,Pild Association,No,Stewart,Mining Co,O,Peggy  1-2,E,Smith,T,Others,Blackmore,Nos,Trinity Association,Jos,Yreka Association,C,Burke,Wisconsin Group,Henly Association,20a,Harold N,Thos,L,Fractional Group,1,Shasta Association,A,Wynne,Mc Conally,F,Williams Group,Pild,Burbank Group,Kettridge,Hersy Group,1-21,Welkus Whitaker,Rucker Group,18a,12b,Barnard Hahl Group,Hobson Group,H",POINT (-137.76964 58.7136),EPSG:4326,"Lituya Bay, North Beach","Gold,Titanium,Iron,platinum-group elements",Shoreline placer gold
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161193,https://mrdata.usgs.gov/mrds,10161193,United States,Alaska,"",POINT (-144.86989 63.20548),EPSG:4326,Chistochina Glacier,"Gold,platinum-group elements,Nickel,Zinc","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161197,https://mrdata.usgs.gov/mrds,10161197,United States,Alaska,Red Bluff Deposit 1-8,POINT (-134.71304 56.85252),EPSG:4326,Red Bluff Bay,"Silica,platinum-group elements,Chromium,Iron","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161223,https://mrdata.usgs.gov/mrds,10161223,United States,Alaska,Lituya Bay Beach Placer,POINT (-137.67713 58.6219),EPSG:4326,Lituya Beach Sands,"Titanium,Gold,platinum-group elements","Heavy mineral sands,Paleoplacer heavy mineral sands,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161281,https://mrdata.usgs.gov/mrds,10161281,United States,Alaska,Unnamed Occurrence,POINT (-149.75422 63.12988),EPSG:4326,Copeland-Ohio Creeks,"Chromium,platinum-group elements","Ophiolite chromium,U-M layered intrusion chromium"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161283,https://mrdata.usgs.gov/mrds,10161283,United States,Alaska,"",POINT (-143.36042 62.8853),EPSG:4326,Mineral,platinum-group elements,"Arc U-M intru- sion nickel- copper-PGE,Ophiolite nickel-copper-PGE,U-M intrusion nickel-copper- PGE,U-M layered intrusion PGE,U-M layered intrusion nickel- copper-PGE"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161354,https://mrdata.usgs.gov/mrds,10161354,United States,Alaska,"Nos,John Huff,1-2 Below,Discovery,Jack Harolson",POINT (-161.48332 59.49237),EPSG:4326,Butte Creek,"Gold,platinum-group elements","Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161355,https://mrdata.usgs.gov/mrds,10161355,United States,Alaska,"Jim,Rupp,Walt,Wyrick,L E,J R,Tyone Creek Trib,Ayres,Tundra 7-14,William L,Hope 1-4,CharlesTyone Cr,Janice,Richardson,Little Mama 1-10,Kleewein,John,Mcdowell,Big Mama,Bare Dust 1-2,Hermans,Strzelewiez,Bare Rock 1-2,Elliott,Young,Snyder 1-2,Jensen,Tyone 1-4,Red Fox Creek,Jerry,Norman,Arthur J,Heres Hopen 1-13,Virginia,Joe,Dale,Tallon,Hard Times 1-4,Adl304676-304679,Yacko Creek,Joseph",POINT (-147.35267 62.1685),EPSG:4326,Tyone Creek,"Gold,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
https://minmod.isi.edu/resource/site__mrdata-usgs-gov-mrds__10161422,https://mrdata.usgs.gov/mrds,10161422,United States,Alaska,"Little Oshetna River Disc,Black Creek Mng Co",POINT (-147.70128 62.1871),EPSG:4326,Little Oshetna River,"Gold,platinum-group elements","Fluvial placer PGE,Fluvial placer gold,Shoreline placer gold"
